date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2021-05-15, 11:22:58	1500 Hz	45 W	6,6E-3 mbar	6,3E-3 mbar
2021-05-15, 11:23:00	1500 Hz	45 W	6,6E-3 mbar	6,3E-3 mbar
2021-05-15, 11:23:02	1500 Hz	43 W	6,5E-3 mbar	6,1E-3 mbar
2021-05-15, 11:23:04	1500 Hz	44 W	6,1E-3 mbar	5,9E-3 mbar
2021-05-15, 11:23:06	1500 Hz	42 W	6E-3 mbar	5,8E-3 mbar
2021-05-15, 11:23:08	1500 Hz	43 W	6E-3 mbar	5,7E-3 mbar
2021-05-15, 11:23:10	1500 Hz	43 W	6E-3 mbar	5,7E-3 mbar
2021-05-15, 11:23:12	1500 Hz	43 W	5,9E-3 mbar	5,7E-3 mbar
2021-05-15, 11:23:14	1500 Hz	42 W	5,7E-3 mbar	5,5E-3 mbar
2021-05-15, 11:23:16	1500 Hz	40 W	5,5E-3 mbar	5,2E-3 mbar
2021-05-15, 11:23:18	1500 Hz	39 W	5,4E-3 mbar	5,1E-3 mbar
2021-05-15, 11:23:20	1500 Hz	40 W	5,2E-3 mbar	5E-3 mbar
2021-05-15, 11:23:22	1500 Hz	40 W	5,2E-3 mbar	5E-3 mbar
2021-05-15, 11:23:24	1500 Hz	41 W	5,2E-3 mbar	4,9E-3 mbar
2021-05-15, 11:23:26	1500 Hz	40 W	5,2E-3 mbar	4,9E-3 mbar
2021-05-15, 11:23:28	1500 Hz	38 W	5E-3 mbar	4,8E-3 mbar
2021-05-15, 11:23:30	1500 Hz	39 W	4,9E-3 mbar	4,6E-3 mbar
2021-05-15, 11:23:32	1500 Hz	37 W	4,8E-3 mbar	4,5E-3 mbar
2021-05-15, 11:23:34	1500 Hz	38 W	4,7E-3 mbar	4,4E-3 mbar
2021-05-15, 11:23:36	1500 Hz	37 W	4,6E-3 mbar	4,3E-3 mbar
2021-05-15, 11:23:38	1500 Hz	38 W	4,7E-3 mbar	4,3E-3 mbar
2021-05-15, 11:23:40	1500 Hz	37 W	4,6E-3 mbar	4,3E-3 mbar
2021-05-15, 11:23:42	1500 Hz	37 W	4,3E-3 mbar	4,1E-3 mbar
2021-05-15, 11:23:44	1500 Hz	36 W	4,2E-3 mbar	4,1E-3 mbar
2021-05-15, 11:23:46	1500 Hz	35 W	4,4E-3 mbar	4E-3 mbar
2021-05-15, 11:23:48	1500 Hz	35 W	4,3E-3 mbar	4E-3 mbar
2021-05-15, 11:23:50	1500 Hz	35 W	4E-3 mbar	3,8E-3 mbar
2021-05-15, 11:23:52	1500 Hz	35 W	3,8E-3 mbar	3,6E-3 mbar
2021-05-15, 11:23:54	1500 Hz	34 W	3,7E-3 mbar	3,5E-3 mbar
2021-05-15, 11:23:56	1500 Hz	34 W	3,7E-3 mbar	3,5E-3 mbar
2021-05-15, 11:23:58	1500 Hz	34 W	3,7E-3 mbar	3,5E-3 mbar
2021-05-15, 11:24:00	1500 Hz	33 W	3,4E-3 mbar	3,2E-3 mbar
2021-05-15, 11:24:02	1500 Hz	32 W	3,2E-3 mbar	3E-3 mbar
2021-05-15, 11:24:04	1500 Hz	31 W	3E-3 mbar	2,9E-3 mbar
2021-05-15, 11:24:06	1500 Hz	29 W	2,8E-3 mbar	2,7E-3 mbar
2021-05-15, 11:24:08	1500 Hz	30 W	2,6E-3 mbar	2,5E-3 mbar
2021-05-15, 11:24:10	1500 Hz	30 W	2,6E-3 mbar	2,5E-3 mbar
2021-05-15, 11:24:12	1500 Hz	30 W	2,6E-3 mbar	2,5E-3 mbar
2021-05-15, 11:24:14	1500 Hz	29 W	2,6E-3 mbar	2,5E-3 mbar
2021-05-15, 11:24:16	1500 Hz	30 W	2,5E-3 mbar	2,5E-3 mbar
2021-05-15, 11:24:18	1500 Hz	29 W	2,3E-3 mbar	2,2E-3 mbar
2021-05-15, 11:24:20	1500 Hz	27 W	2,2E-3 mbar	2,1E-3 mbar
2021-05-15, 11:24:22	1500 Hz	28 W	2,2E-3 mbar	2,1E-3 mbar
2021-05-15, 11:24:24	1500 Hz	28 W	2,2E-3 mbar	2,1E-3 mbar
2021-05-15, 11:24:26	1500 Hz	26 W	2,1E-3 mbar	2E-3 mbar
2021-05-15, 11:24:28	1500 Hz	26 W	2,1E-3 mbar	2E-3 mbar
2021-05-15, 11:24:30	1500 Hz	27 W	2E-3 mbar	1,9E-3 mbar
2021-05-15, 11:24:32	1500 Hz	27 W	1,9E-3 mbar	1,9E-3 mbar
2021-05-15, 11:24:34	1500 Hz	25 W	1,9E-3 mbar	1,8E-3 mbar
2021-05-15, 11:24:36	1500 Hz	26 W	1,9E-3 mbar	1,8E-3 mbar
2021-05-15, 11:24:38	1500 Hz	27 W	1,9E-3 mbar	1,8E-3 mbar
2021-05-15, 11:24:40	1500 Hz	27 W	1,9E-3 mbar	1,8E-3 mbar
2021-05-15, 11:24:42	1500 Hz	27 W	1,9E-3 mbar	1,7E-3 mbar
2021-05-15, 11:24:44	1500 Hz	25 W	1,8E-3 mbar	1,7E-3 mbar
2021-05-15, 11:24:46	1500 Hz	26 W	1,7E-3 mbar	1,6E-3 mbar
2021-05-15, 11:24:48	1500 Hz	24 W	1,5E-3 mbar	1,5E-3 mbar
2021-05-15, 11:24:50	1500 Hz	23 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 11:24:52	1500 Hz	24 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 11:24:54	1500 Hz	25 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 11:24:56	1500 Hz	24 W	1,5E-3 mbar	1,4E-3 mbar
2021-05-15, 11:24:58	1500 Hz	23 W	1,5E-3 mbar	1,3E-3 mbar
2021-05-15, 11:25:00	1500 Hz	23 W	1,3E-3 mbar	1,3E-3 mbar
2021-05-15, 11:25:02	1500 Hz	23 W	1,3E-3 mbar	1,2E-3 mbar
2021-05-15, 11:25:04	1500 Hz	22 W	1,2E-3 mbar	1,2E-3 mbar
2021-05-15, 11:25:06	1500 Hz	22 W	1,2E-3 mbar	1,2E-3 mbar
2021-05-15, 11:25:08	1500 Hz	23 W	1,1E-3 mbar	1,1E-3 mbar
2021-05-15, 11:25:10	1500 Hz	22 W	1E-3 mbar	1,1E-3 mbar
2021-05-15, 11:25:12	1500 Hz	21 W	1E-3 mbar	1,1E-3 mbar
2021-05-15, 11:25:14	1500 Hz	22 W	1,1E-3 mbar	1E-3 mbar
2021-05-15, 11:25:16	1500 Hz	22 W	1E-3 mbar	1E-3 mbar
2021-05-15, 11:25:18	1500 Hz	22 W	1E-3 mbar	1E-3 mbar
2021-05-15, 11:25:20	1500 Hz	21 W	1E-3 mbar	9,5E-4 mbar
2021-05-15, 11:25:22	1500 Hz	20 W	1E-3 mbar	9E-4 mbar
2021-05-15, 11:25:24	1500 Hz	21 W	1E-3 mbar	8,5E-4 mbar
2021-05-15, 11:25:26	1500 Hz	20 W	1E-3 mbar	8E-4 mbar
2021-05-15, 11:25:28	1500 Hz	20 W	9,6E-4 mbar	7,5E-4 mbar
2021-05-15, 11:25:30	1500 Hz	20 W	8,8E-4 mbar	7E-4 mbar
2021-05-15, 11:25:32	1500 Hz	20 W	7,8E-4 mbar	6E-4 mbar
2021-05-15, 11:25:34	1500 Hz	19 W	7,1E-4 mbar	6E-4 mbar
2021-05-15, 11:25:36	1500 Hz	19 W	6,8E-4 mbar	5,5E-4 mbar
2021-05-15, 11:25:38	1500 Hz	19 W	6,8E-4 mbar	6E-4 mbar
2021-05-15, 11:25:40	1500 Hz	19 W	6,7E-4 mbar	5,5E-4 mbar
2021-05-15, 11:25:42	1500 Hz	19 W	6,4E-4 mbar	5E-4 mbar
2021-05-15, 11:25:44	1500 Hz	18 W	6,3E-4 mbar	5E-4 mbar
2021-05-15, 11:25:46	1500 Hz	19 W	6,2E-4 mbar	5E-4 mbar
2021-05-15, 11:25:48	1500 Hz	19 W	6,1E-4 mbar	5E-4 mbar
2021-05-15, 11:25:50	1500 Hz	19 W	6,1E-4 mbar	5E-4 mbar
2021-05-15, 11:25:52	1500 Hz	18 W	6,1E-4 mbar	5E-4 mbar
2021-05-15, 11:25:54	1500 Hz	18 W	5,7E-4 mbar	5E-4 mbar
2021-05-15, 11:25:56	1500 Hz	18 W	6E-4 mbar	5E-4 mbar
2021-05-15, 11:25:58	1500 Hz	18 W	5,8E-4 mbar	5E-4 mbar
2021-05-15, 11:26:00	1500 Hz	18 W	5,5E-4 mbar	5E-4 mbar
2021-05-15, 11:26:02	1500 Hz	18 W	4,7E-4 mbar	4,5E-4 mbar
2021-05-15, 11:26:04	1500 Hz	17 W	4,7E-4 mbar	4E-4 mbar
2021-05-15, 11:26:06	1500 Hz	17 W	4,7E-4 mbar	4E-4 mbar
2021-05-15, 11:26:10	1500 Hz	17 W	4,7E-4 mbar	4E-4 mbar
2021-05-15, 11:26:12	1500 Hz	17 W	3,8E-4 mbar	3,5E-4 mbar
2021-05-15, 11:26:14	1500 Hz	18 W	3,6E-4 mbar	3E-4 mbar
2021-05-15, 11:26:16	1500 Hz	17 W	3,6E-4 mbar	3E-4 mbar
2021-05-15, 11:26:18	1500 Hz	17 W	3,6E-4 mbar	3E-4 mbar
2021-05-15, 11:26:20	1500 Hz	16 W	3,5E-4 mbar	3E-4 mbar
2021-05-15, 11:26:22	1500 Hz	17 W	3,2E-4 mbar	3E-4 mbar
2021-05-15, 11:26:24	1500 Hz	17 W	2,9E-4 mbar	3E-4 mbar
2021-05-15, 11:26:26	1500 Hz	16 W	2,7E-4 mbar	3E-4 mbar
2021-05-15, 11:26:28	1500 Hz	16 W	2,4E-4 mbar	3E-4 mbar
2021-05-15, 11:26:30	1500 Hz	16 W	2,4E-4 mbar	2E-4 mbar
2021-05-15, 11:26:32	1500 Hz	16 W	2,4E-4 mbar	2E-4 mbar
2021-05-15, 11:26:34	1500 Hz	17 W	1,9E-4 mbar	2E-4 mbar
2021-05-15, 11:26:36	1500 Hz	16 W	1,6E-4 mbar	2E-4 mbar
2021-05-15, 11:26:38	1500 Hz	16 W	1,3E-4 mbar	2E-4 mbar
2021-05-15, 11:26:40	1500 Hz	16 W	1E-4 mbar	2E-4 mbar
2021-05-15, 11:26:42	1500 Hz	16 W	6,3E-5 mbar	2E-4 mbar
2021-05-15, 11:26:44	1500 Hz	16 W	6,2E-5 mbar	1,5E-4 mbar
2021-05-15, 11:26:46	1500 Hz	15 W	4,8E-5 mbar	1,5E-4 mbar
2021-05-15, 11:26:48	1500 Hz	15 W	3,8E-5 mbar	1,5E-4 mbar
2021-05-15, 11:26:50	1500 Hz	15 W	3,8E-5 mbar	1E-4 mbar
2021-05-15, 11:26:52	1500 Hz	16 W	3,7E-5 mbar	1E-4 mbar
2021-05-15, 11:26:54	1500 Hz	16 W	3,7E-5 mbar	1E-4 mbar
2021-05-15, 11:26:56	1500 Hz	15 W	3,7E-5 mbar	1E-4 mbar
2021-05-15, 11:26:58	1500 Hz	15 W	3,6E-5 mbar	1E-4 mbar
2021-05-15, 11:27:00	1500 Hz	15 W	3,6E-5 mbar	1E-4 mbar
2021-05-15, 11:27:02	1500 Hz	15 W	3,6E-5 mbar	1E-4 mbar
2021-05-15, 11:27:04	1500 Hz	15 W	3,6E-5 mbar	1E-4 mbar
2021-05-15, 11:27:06	1500 Hz	15 W	3,3E-5 mbar	1E-4 mbar
2021-05-15, 11:27:08	1500 Hz	15 W	3E-5 mbar	1E-4 mbar
2021-05-15, 11:27:10	1500 Hz	14 W	2,5E-5 mbar	1E-4 mbar
2021-05-15, 11:27:12	1500 Hz	15 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 11:27:14	1500 Hz	15 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 11:27:16	1500 Hz	15 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 11:27:18	1500 Hz	15 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 11:27:20	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 11:27:22	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 11:27:24	1500 Hz	14 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 11:27:26	1500 Hz	15 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 11:27:28	1500 Hz	15 W	1,8E-5 mbar	1E-4 mbar
2021-05-15, 11:27:30	1500 Hz	15 W	1,8E-5 mbar	1E-4 mbar
